,name,geometry,capability,country,city
84,MAQUINADOS INDUSTRIALES MAVIMAQ,POINT Z (-103.288217 20.6175 0),prototipado,MX,Tlaquepaque
85,Maquinados Industriales de San Luis S.A. de C.V.,POINT Z (-100.925135 22.142909 0),prototipado,MX,Soledad de Graciano Sanchez
86,Maquinados Ortiz,POINT Z (-101.004942 22.248141 0),prototipado,MX,Estanzuela
87,Maquinados Ayala,POINT Z (-100.914841 22.123973 0),prototipado,MX,Soledad de Graciano Sanchez
92,XNV MANUFACTURING XINOVA MAQUINADOS INDUSTRIALES,POINT Z (-101.018233 22.195592 0),prototipado,MX,Paisanos
94,"Maquinados GON-VEN, S.A DE C.V.",POINT Z (-100.887092 22.086028 0),prototipado,MX,La Pila
96,Galpão Instituto Sidarta,POINT Z (-46.882192 -23.583774 0),prototipado,BR,Cotia
97,Gean Viana,POINT Z (-40.340657 -3.662908 0),prototipado,BR,Sobral
98,HPM solutions,POINT Z (-46.532046 -23.420564 0),prototipado,BR,Guarulhos
99,Clube de Robótica Igarassu,POINT Z (-34.87886 -8.055509000000001 0),prototipado,BR,Recife
101,Inorama,POINT Z (-40.338349 -20.315939 0),prototipado,BR,Vitoria
102,Instituto Caxinguelê,POINT Z (-43.31361 -15.821777 0),prototipado,BR,Janauba
103,Laboratório Aberto SENAI,POINT Z (-43.914609 -19.886734 0),prototipado,BR,Belo Horizonte
104,Lapin - Laboratório de Pesquisa e Inovação,POINT Z (-38.481957 -3.769934 0),prototipado,BR,Fortaleza
105,LearnSteam,POINT Z (-46.670114 -23.601217 0),prototipado,BR,Sao Paulo
106,Mazza G-Tec,POINT Z (-51.952908 -23.378395 0),prototipado,BR,Maringa
107,NefelTech,POINT Z (-34.896834 -8.109196000000001 0),prototipado,BR,Recife
111,R3DY Filamentos para Impressora 3D,POINT Z (-38.460857 -12.979006 0),prototipado,BR,Salvador
113,V B Circuitos Impressos Ltda,POINT Z (-46.60773 -23.611635 0),prototipado,BR,Sao Caetano do Sul
114,GBK Robotics,POINT Z (-46.199188 -23.534302 0),prototipado,BR,Mogi das Cruzes
115,YDEA,POINT Z (-43.224128 -22.891079 0),prototipado,BR,Rio de Janeiro
0,Arduino,POINT Z (-99.28373000000001 19.446817 0),robotica,MX,Ejido el Castillo
1,Robodacta,POINT Z (-99.122778 19.504741 0),robotica,MX,Colonia Lindavista
2,Victoria Arduino México,POINT Z (-99.068207 19.402407 0),robotica,MX,Iztacalco
3,Electronic components kinetronica,POINT Z (-99.17692099999999 19.335602 0),robotica,MX,Coyoacan
4,SANDOROBOTICS,POINT Z (-99.11377299999999 19.408464 0),robotica,MX,Iztacalco
5,Dinteltec Electronics,POINT Z (-99.16887800000001 19.464651 0),robotica,MX,Azcapotzalco
6,Ingeniería Aplicada Arduino,POINT Z (-99.22829299999999 18.87069 0),robotica,MX,Temixco
7,Robotica DEC,POINT Z (-99.14064999999999 19.429485 0),robotica,MX,Mexico City
8,Cuellar Electronica,POINT Z (-99.14003599999999 19.430053 0),robotica,MX,Mexico City
9,330ohms,POINT Z (-99.16326100000001 19.345057 0),robotica,MX,Coyoacan
10,Creabots Mexico. School robotics,POINT Z (-99.187788 19.460113 0),robotica,MX,Azcapotzalco
11,Escuela de robótica B robotik,POINT Z (-99.08283400000001 19.455042 0),robotica,MX,Venustiano Carranza
12,Robotica industrial,POINT Z (-99.053124 19.396839 0),robotica,MX,Ciudad Nezahualcoyotl
13,I-Robótica,POINT Z (-99.21524100000001 19.429853 0),robotica,MX,Miguel Hidalgo
14,Robótica,POINT Z (-99.193765 19.660252 0),robotica,MX,Cuautitlan
15,"""TyDRobotics"" Cursos de Robótica",POINT Z (-99.16505600000001 19.451333 0),robotica,MX,Cuauhtemoc
16,RobotInspira-Cursos de robótica para niños y jóvenes,POINT Z (-99.224265 19.714384 0),robotica,MX,Tepotzotlan
17,Escuela de Robótica CIBERBOTS Toluca,POINT Z (-99.675483 19.293389 0),robotica,MX,Toluca
18,RobotiX,POINT Z (-99.182202 19.347736 0),robotica,MX,Coyoacan
19,Robots México | Robots Humanoides de Servicio y Robots Educativos,POINT Z (-99.164438 19.429215 0),robotica,MX,Cuauhtemoc
21,Robot-ika,POINT Z (-99.53879000000001 19.284941 0),robotica,MX,San Mateo Atenco
22,NIRT Robótica & Tecnología,POINT Z (-99.66361000000001 19.27345 0),robotica,MX,San Buenaventura
23,Laboratorio de Robótica,POINT Z (-99.67663899999999 19.283723 0),robotica,MX,San Buenaventura
24,Robotinkers,POINT Z (-100.347889 20.598119 0),robotica,MX,La Canada
25,RoboGenius®,POINT Z (-99.60208299999999 19.261884 0),robotica,MX,Metepec
26,Robotix Metepec,POINT Z (-99.571742 19.277099 0),robotica,MX,Santa Maria la Asuncion
27,Robocrea Milenio,POINT Z (-100.350944 20.597623 0),robotica,MX,La Canada
28,Robótica Falcon S.A. de C.V.,POINT Z (-100.412967 20.556861 0),robotica,MX,Venceremos
29,inLabots Taller de Robótica - STEM,POINT Z (-99.598782 19.282844 0),robotica,MX,Metepec
30,ROBOKIDS SLP - Escuela de Robótica,POINT Z (-100.950689 22.136443 0),robotica,MX,San Luis Potosi
32,Escuela de Robótica,POINT Z (-103.305669 20.693439 0),robotica,MX,Tlaquepaque
33,Robocrea Providencia,POINT Z (-103.383195 20.696732 0),robotica,MX,Zapopan2
34,Escuela de Robótica RoboLab,POINT Z (-102.310303 21.894732 0),robotica,MX,Aguascalientes
35,KonRobot Escuela Robotica,POINT Z (-103.274976 20.638596 0),robotica,MX,Tlaquepaque
36,Club de Robótica - Robot IQs,POINT Z (-102.029556 20.34606 0),robotica,MX,La Piedad Cavadas
37,Robot-Land,POINT Z (-100.899478 22.151186 0),robotica,MX,Soledad de Graciano Sanchez
38,MiRobotica,POINT Z (-103.396227 20.675348 0),robotica,MX,Guadalajara
39,Robotistas MX,POINT Z (-100.986499 22.149944 0),robotica,MX,San Luis Potosi
41,Electrobotics México - Electrónica y robótica para niños,POINT Z (-100.386634 20.599609 0),robotica,MX,Santiago de Queretaro
42,"Robótica ""Reyes""",POINT Z (-99.221073 20.062338 0),robotica,MX,Atitalaquia
43,Robótica Innovadora,POINT Z (-98.763918 20.089542 0),robotica,MX,Rinconadas de San Francisco
45,Intelirobot. Escuela de Robótica,POINT Z (-100.989186 22.141357 0),robotica,MX,San Luis Potosi
49,Robotools,POINT Z (-102.28203 21.914413 0),robotica,MX,Aguascalientes
51,AllCore Electronic Commerce,POINT Z (-34.916818 -8.175997000000001 0),robotica,BR,Jaboatao
53,FilipeFlop,POINT Z (-48.522429 -27.596825 0),robotica,BR,Carvoeira
54,Circuitar,POINT Z (-47.888068 -22.017614 0),robotica,BR,Sao Carlos
55,Curto Circuito,POINT Z (-46.535275 -23.472464 0),robotica,BR,Guarulhos
56,Espaço Lúdico Oficinas de Criação,POINT Z (-43.243517 -22.934641 0),robotica,BR,Rio de Janeiro
59,Icyra Robotica - La Roboteca,POINT Z (-58.665578 -34.657353 0),robotica,AR,Ituzaingo
60,Robot Academy Argentina,POINT Z (-58.417712 -34.590312 0),robotica,AR,Retiro
61,"NorthROBOTICS Robótica y Programación para chicos en zona norte, Nordelta-San Isidro-Pilar-Parque Leloir",POINT Z (-58.558696 -34.482808 0),robotica,AR,San Isidro
62,Robotic Fun. Clases de robótica y programación en Pilar.,POINT Z (-58.912159 -34.454675 0),robotica,AR,Pilar
63,Robokids,POINT Z (-58.462344 -34.6256 0),robotica,AR,Villa Santa Rita
64,Desarrollos en Robótica,POINT Z (-58.47275 -34.619996 0),robotica,AR,Villa Santa Rita
65,Snap! Robotica,POINT Z (-58.470696 -34.586598 0),robotica,AR,Colegiales
66,Robotica arte y sonido,POINT Z (-58.506377 -34.642524 0),robotica,AR,Villa Santa Rita
67,Centro de Robótica del Oeste,POINT Z (-58.64182 -34.687328 0),robotica,AR,Ituzaingo
68,RoboFun. Clases de robótica en Pilar.,POINT Z (-58.915372 -34.466315 0),robotica,AR,Pilar
69,EMakers,POINT Z (-58.391215 -34.611364 0),robotica,AR,Buenos Aires
71,HobbyTronica,POINT Z (-58.439153 -34.603466 0),robotica,AR,Colegiales
72,Arduino Training,POINT Z (-58.571431 -34.528094 0),robotica,AR,General San Martin
73,Gizmojo,POINT Z (-58.383265 -34.608479 0),robotica,AR,Buenos Aires
74,Hexero - Arduino e informatica (Punto de Entrega),POINT Z (-58.632425 -34.44695 0),robotica,AR,Tigre
75,Coopertec,POINT Z (-58.5937 -34.61531 0),robotica,AR,Caseros
76,PatagoniaTec ®,POINT Z (-58.372429 -34.614747 0),robotica,AR,Buenos Aires
77,Microelectronic Components SRL,POINT Z (-58.387185 -34.606182 0),robotica,AR,Buenos Aires
78,neotrends,POINT Z (-58.46663 -34.588697 0),robotica,AR,Colegiales
79,CDR - ELECTRONIC COMPONENTS,POINT Z (-58.386553 -34.605425 0),robotica,AR,Buenos Aires
81,Starware,POINT Z (-58.405866 -34.642371 0),robotica,AR,Buenos Aires
85,Bantics Cooperativa de Trabajo Ltda.,POINT Z (-58.570696 -34.67114 0),robotica,AR,San Justo
86,Electrocomponentes S.A.,POINT Z (-58.390466 -34.611729 0),robotica,AR,Buenos Aires
87,Electrónica Liniers,POINT Z (-58.522637 -34.639423 0),robotica,AR,Villa Santa Rita
88,Premier Tecnologia Bitcoin Store,POINT Z (-58.375369 -34.601198 0),robotica,AR,Buenos Aires
89,PENTIO PLANET,POINT Z (-58.574027 -34.50928 0),robotica,AR,San Isidro
90,UYRobot,POINT Z (-56.186407 -34.901723 0),robotica,UY,Montevideo
91,Robotec,POINT Z (-56.151817 -34.880482 0),robotica,UY,Montevideo
92,Parconier,POINT Z (-56.079296 -34.878767 0),robotica,UY,Paso de Carrasco
93,WeCode (sede Pocitos),POINT Z (-56.152739 -34.908684 0),robotica,UY,Montevideo
94,The Electric Academy,POINT Z (-56.072206 -34.869984 0),robotica,UY,Paso de Carrasco
95,GENBA,POINT Z (-56.158901 -34.864028 0),robotica,UY,Montevideo
96,WeCode,POINT Z (-56.055566 -34.888718 0),robotica,UY,Barra de Carrasco
97,Mecatronica Uruguay,POINT Z (-56.13707 -34.906098 0),robotica,UY,Montevideo
98,ENEKA,POINT Z (-56.191588 -34.902426 0),robotica,UY,Montevideo
100,Programa de Robótica,POINT Z (-70.643759 -33.4184 0),robotica,CL,Santiago
101,Robótica Tecnociencia,POINT Z (-70.655646 -33.44395 0),robotica,CL,Santiago
102,Rambal,POINT Z (-70.62152 -33.439593 0),robotica,CL,Santiago
103,SERVITCOM - ROBÓTICA,POINT Z (-70.674187 -33.440353 0),robotica,CL,Santiago
104,Robótica Urtubia,POINT Z (-70.56773 -33.541414 0),robotica,CL,Puente Alto
105,robokids ltda,POINT Z (-70.645475 -33.44139 0),robotica,CL,Santiago
106,Sima Robot,POINT Z (-70.609364 -33.419615 0),robotica,CL,"Villa Presidente Frei, Nunoa, Santiago, Chile"
107,SUMAR Capacitación,POINT Z (-70.60762699999999 -33.420253 0),robotica,CL,"Villa Presidente Frei, Nunoa, Santiago, Chile"
108,Club De Robótica UTEM,POINT Z (-70.597599 -33.466314 0),robotica,CL,"Villa Presidente Frei, Nunoa, Santiago, Chile"
109,NeoEduca,POINT Z (-70.63285500000001 -33.448114 0),robotica,CL,Santiago
110,Automatización y Programación ALBA,POINT Z (-99.64161799999999 19.298318 0),robotica,MX,Toluca
111,Grupo Automatización y Servicios Amei,POINT Z (-99.47029000000001 19.239967 0),robotica,MX,Colonia el Pirame
112,Automatic automatización y control industrial,POINT Z (-99.794647 19.342473 0),robotica,MX,Loma de San Miguel
113,"Servicios Integrales de Automatización, Iluminación y Seguridad",POINT Z (-99.573802 19.281596 0),robotica,MX,Santa Maria la Asuncion
114,XATIC Automatización,POINT Z (-99.593408 19.252839 0),robotica,MX,San Salvador Tizatlalli
115,"Automatización e Integración de Servicios Industriales de México, AISIM, S.A. de C.V.",POINT Z (-99.756607 19.279836 0),robotica,MX,Cerro del Murcielago
116,Automatización Semagher,POINT Z (-99.550579 19.243318 0),robotica,MX,Atizapan
117,YNE Automatización y Tecnologica,POINT Z (-99.570087 19.305219 0),robotica,MX,Santa Maria Totoltepec
118,"AUTOMATIZACIÓN, DISTRIBUCIÓN E INTEGRACIÓN, S.A. DE C.V.",POINT Z (-99.512428 19.279224 0),robotica,MX,Lerma de Villada
119,"Automatización, Control y Maquinas Eléctricas S.A. de C. V.",POINT Z (-99.046826 19.614689 0),robotica,MX,Ecatepec
120,Automatización Especializada y Elementos de Control,POINT Z (-99.15322 19.371444 0),robotica,MX,Colonia del Valle
121,ICAR AUTOMATIZACION,POINT Z (-99.08366700000001 19.438808 0),robotica,MX,Venustiano Carranza
122,Control y Automatización para Procesos A#B,POINT Z (-99.21540299999999 19.483438 0),robotica,MX,Naucalpan de Juarez
123,Soluciones en Tecnologías de Automatización S.A. de C.V.,POINT Z (-99.20562200000001 19.553431 0),robotica,MX,Tlalnepantla
124,Servicio Electrónico y Automatización Industrial SA de CV,POINT Z (-99.16143099999999 19.302258 0),robotica,MX,Tlalpan
125,"Automatización y Maquinaria de México, S.A. de C.V.",POINT Z (-99.070977 19.342473 0),robotica,MX,Iztapalapa
126,Automatización y Control,POINT Z (-99.142865 19.432175 0),robotica,MX,Cuauhtemoc
127,Dsapp of Mexico,POINT Z (-99.107195 19.282009 0),robotica,MX,Xochimilco
128,Asesoria en Automatizacion de Accesos,POINT Z (-99.110313 19.459294 0),robotica,MX,Venustiano Carranza
133,"Robótica y Diseño, S.A. de C.V.",POINT Z (-99.13495500000001 19.387491 0),robotica,MX,Colonia Nativitas
137,Clases de Robótica,POINT Z (-99.106352 19.312649 0),robotica,MX,Xochimilco
139,ORDI Automatización de Procesos,POINT Z (-103.345977 20.702752 0),robotica,MX,Zapopan
140,"ENESA Automatización y Control de Procesos Industriales, S.A. de C.V",POINT Z (-103.440223 20.559581 0),robotica,MX,Santa Anita
141,Tecnología y Automatización Aplicada S.A. de C.V.,POINT Z (-103.444512 20.628219 0),robotica,MX,Palomar
142,ROTOR Automatización y Control,POINT Z (-103.362643 20.663761 0),robotica,MX,Guadalajara
143,"ASM AUTOMATIZACIÓN, S.A. DE C.V.",POINT Z (-103.369219 20.69433 0),robotica,MX,Zapopan
144,Automatización para la Industria,POINT Z (-103.435739 20.605947 0),robotica,MX,La Tijera
145,Automatización Industrial de Guadalajara,POINT Z (-103.432399 20.622141 0),robotica,MX,Palomar
146,Automatización Digital,POINT Z (-103.376555 20.685278 0),robotica,MX,Guadalajara
147,Automatización y Mantenimiento Industrial de Occidente SA de CV,POINT Z (-103.43916 20.643746 0),robotica,MX,Guadalajara
148,"Automatización y Control Farga, S.A. de C.V.",POINT Z (-103.380172 20.648574 0),robotica,MX,Guadalajara
149,ToCo Automatización,POINT Z (-100.98514 22.156256 0),robotica,MX,San Luis Potosi
150,Multicontrol y Automatización SA de CV,POINT Z (-100.920378 22.128281 0),robotica,MX,Soledad de Graciano Sanchez
151,Mecánica Dinámica Automatización S.A. De C.V.,POINT Z (-100.990502 22.145008 0),robotica,MX,San Luis Potosi
152,"Automatización Control, Maquinados y Tableros Eléctricos",POINT Z (-100.909108 22.176225 0),robotica,MX,Soledad de Graciano Sanchez
153,RTI Automatizacion,POINT Z (-100.931778 22.136725 0),robotica,MX,Soledad de Graciano Sanchez
154,"Potencia Industrial Automatización y Servicios Industriales, S. A. de C. V.",POINT Z (-101.006017 22.161645 0),robotica,MX,San Luis Potosi
155,(ATC) Automatizacion Tecnologia y Control S.A. de C.V.,POINT Z (-100.934136 22.132634 0),robotica,MX,San Luis Potosi
156,Suministro Automatización y Diseño,POINT Z (-100.945063 22.112238 0),robotica,MX,San Luis Potosi
157,Sistemas de Automatización y Control GP S.A de C.V,POINT Z (-100.94912 22.142775 0),robotica,MX,San Luis Potosi
158,Automatización y servicios industriales,POINT Z (-100.92642 22.109498 0),robotica,MX,San Luis Potosi
163,"Folitec, academia de Robótica y Ajedrez",POINT Z (-101.009919 22.139699 0),robotica,MX,San Luis Potosi
164,EC-Robotics,POINT Z (-100.859077 22.082484 0),robotica,MX,La Pila
165,Tesla Robotix,POINT Z (-100.974983 22.15694 0),robotica,MX,San Luis Potosi
166,Robogeek,POINT Z (-100.977642 22.135993 0),robotica,MX,San Luis Potosi
167,Kidbotics,POINT Z (-101.014146 22.130683 0),robotica,MX,San Luis Potosi
168,Briko Technologies,POINT Z (-101.040471 22.128797 0),robotica,MX,Escalerillas
178,ROBOTICA Y DISEÑO S.A. DE C.V.,POINT Z (-99.160967 19.502508 0),robotica,MX,Azcapotzalco
179,"Hênio Reis - Engenheiro Elétrico, Engenheiro Agrônomo.",POINT Z (-44.551205 -7.232906 0),robotica,BR,Urucui
180,Infoped,POINT Z (-43.317726 -22.84162 0),robotica,BR,Duque de Caxias
181,Leonardo Rifeli,POINT Z (-48.149485 -21.736894 0),robotica,BR,Americo Brasiliense
183,Sistemas Embarcados,POINT Z (-48.551652 -27.588508 0),robotica,BR,Florianopolis
185,MecatronicsTech Escuelas de Robótica y Electrónica en Puebla,POINT Z (-98.217759 19.038846 0),robotica,MX,Puebla
186,TeslaBem,POINT Z (-98.20242399999999 19.0413 0),robotica,MX,Puebla
187,Intesc Electrónica & Embebidos,POINT Z (-98.206034 19.008311 0),robotica,MX,Puebla
188,Robtech,POINT Z (-99.001334 19.280315 0),robotica,MX,Tlahuac
189,Faculty of Electronics-BUAP,POINT Z (-98.20231 19.003064 0),robotica,MX,Puebla
192,Intelibots Creations,POINT Z (-98.86597500000001 19.686031 0),robotica,MX,Teotihuacan de Arista
193,Electrónica DAAC,POINT Z (-97.923834 19.311919 0),robotica,MX,Huamantla
194,Club de Robotica Koós,POINT Z (-99.647786 19.293857 0),robotica,MX,Toluca
195,Wibots Escuela de Robótica Educativa,POINT Z (-96.109864 19.160088 0),robotica,MX,Veracruz
196,Andromie Robotics,POINT Z (-89.61375099999999 20.962075 0),robotica,MX,Merida
198,ProtonicRD - Electrónica Robótica Arduino,POINT Z (-70.122334 18.417927 0),robotica,DO,San Cristobal
199,NoMADA Store,POINT Z (-102.54308 22.757854 0),robotica,MX,Guadalupe
200,Lionchip México,POINT Z (-100.272585 25.646489 0),robotica,MX,Guadalupe
202,Ardobot,POINT Z (-75.59816499999999 6.243844 0),robotica,CO,Medellin
203,Tecnotinker robótica,POINT Z (-92.931822 17.980774 0),robotica,MX,Villahermosa
204,MakerSpace ROBOTRONIX,POINT Z (-93.114802 16.772569 0),robotica,MX,Tuxtla Gutierrez
205,Cursos de Robótica con Arduino,POINT Z (-96.740719 17.022503 0),robotica,MX,Santa Cruz Xoxocotlan
207,EduSTEAM,POINT Z (-103.374949 25.579982 0),robotica,MX,Fraccionamiento la Noria
208,SONROBOTS Electrónica,POINT Z (-110.950898 29.113333 0),robotica,MX,Hermosillo
210,Robótica y Automación Euromexicana,POINT Z (-106.132234 28.710082 0),robotica,MX,Chihuahua
211,Robo-Tec. Taller de Robótica,POINT Z (-107.411377 24.837439 0),robotica,MX,Culiacan
212,HeTPro Herramientas Tecnológicas Profesionales,POINT Z (-103.325351 20.652949 0),robotica,MX,Tlaquepaque
213,Wibots,POINT Z (-116.979256 32.528253 0),robotica,MX,Tijuana
214,MiniLabs Robotics,POINT Z (-115.432964 32.658002 0),robotica,MX,Mexicali
215,Mindbots Robótica Recreativa,POINT Z (-116.623327 31.871243 0),robotica,MX,Ensenada
216,Centro Educativo Robobrick,POINT Z (-110.940168 31.279581 0),robotica,MX,Nogales
217,Robo-Ed Robótica Educativa de México,POINT Z (-106.424156 31.674295 0),robotica,MX,Ciudad Juarez
218,tdrobotica,POINT Z (-74.05609699999999 4.690168 0),robotica,CO,Barrio San Luis
220,Robotrim,POINT Z (-101.17335 19.693846 0),robotica,MX,Morelia
221,Educativos Andy Robótica y Electrónica,POINT Z (-101.171995 19.682119 0),robotica,MX,Morelia
222,Superior Technological Institute of Uruapan,POINT Z (-102.072976 19.475547 0),robotica,MX,Uruapan
223,STEM Robotics Chilpancingo,POINT Z (-99.484415 17.52021 0),robotica,MX,Chilpancingo de los Bravos
224,Ingeniotics - Robótica Educativa Y Programación Informática.,POINT Z (-99.87712500000001 16.860804 0),robotica,MX,Acapulco de Juarez
225,Robótica Educativa Taxco,POINT Z (-99.605306 18.554581 0),robotica,MX,Taxco de Alarcon
226,BECREATRIX,POINT Z (-101.690415 21.155159 0),robotica,MX,Leon
227,OsMoTRoniK,POINT Z (-101.651335 21.170315 0),robotica,MX,Medina
228,T-Robotic,POINT Z (-101.648825 21.125149 0),robotica,MX,Leon
229,BITS ELECTRONICA,POINT Z (-101.639538 21.103833 0),robotica,MX,Leon
230,Azimatronics,POINT Z (-101.596126 21.089265 0),robotica,MX,Fraccionamiento Paraiso Real
231,Robotmation,POINT Z (-101.571921 21.066628 0),robotica,MX,Ladrilleras del Refugio
232,Gishner Empresas de robótica,POINT Z (-101.398083 20.942582 0),robotica,MX,Menores
234,Brain Shift Laboratorio de Robótica,POINT Z (-101.408541 20.687423 0),robotica,MX,Villas de Irapuato
235,Ingeniería Control Robótica y Automatismos S.A. de C.V.,POINT Z (-100.455825 20.538143 0),robotica,MX,El Pueblito
236,LM-ROBÓTICA,POINT Z (-103.711807 19.244403 0),robotica,MX,Colima
237,"Asia Robótica Ocotlán, Jal",POINT Z (-102.774276 20.31631 0),robotica,MX,Cuitzeo (La Estancia)
238,ORBIK (Escuela de Robótica),POINT Z (-104.895721 21.514158 0),robotica,MX,Tepic
239,Robotik World Center,POINT Z (-97.87244699999999 22.253239 0),robotica,MX,Tampico
240,Robotica EDucativa RED,POINT Z (-97.50500700000001 25.883559 0),robotica,MX,Heroica Matamoros
241,7Robot - Mobile Education and Engineering,POINT Z (-110.320054 24.126297 0),robotica,MX,La Paz
242,RoboSTEM,POINT Z (-109.930101 27.496853 0),robotica,MX,Ciudad Obregon
243,i-Robotics,POINT Z (-108.990723 25.795152 0),robotica,MX,Los Mochis
244,Robocrea Guasave,POINT Z (-108.46783 25.56362 0),robotica,MX,Guasave
245,Robotica Educativa EDUBOTS,POINT Z (-106.154612 28.707548 0),robotica,MX,Chihuahua
246,Róbo-ed Chihuahua,POINT Z (-106.091864 28.650371 0),robotica,MX,Chihuahua
247,Creatronix,POINT Z (-106.099727 28.640174 0),robotica,MX,Chihuahua
248,Robótica y Automatizacion Monclova,POINT Z (-101.4461 26.899493 0),robotica,MX,Monclova
249,Electrónica Robótica y Control,POINT Z (-100.96339 25.535844 0),robotica,MX,Ramos Arizpe
250,Asia Robótica Sucursal Monterrey,POINT Z (-100.295338 25.68152 0),robotica,MX,Monterrey
251,Academia de Mecatrónica y Robótica Hitech Educenter Valle,POINT Z (-100.368711 25.656406 0),robotica,MX,Garza Garcia
252,Robotic simulation center UDEM,POINT Z (-100.339047 25.671499 0),robotica,MX,Monterrey
253,EinsRobotics,POINT Z (-100.286454 25.667126 0),robotica,MX,Guadalupe
254,Robocrea Cumbres,POINT Z (-100.425561 25.758045 0),robotica,MX,Mitras Poniente
255,Eduvision2050,POINT Z (-100.374332 25.710069 0),robotica,MX,Garza Garcia
256,Escuela de Robótica Little Minds,POINT Z (-100.312724 25.725164 0),robotica,MX,San Nicolas de los Garza
